RUN	pokemonapi.PokemonApiTest	pokemonapitest	1720738192568	 	3.11.3
USER	Pokemon API Test	END	1720738198076
USER	Pokemon API Test	END	1720738198076
USER	Pokemon API Test	START	1720738198076
USER	Pokemon API Test	START	1720738198076
USER	Pokemon API Test	END	1720738198078
USER	Pokemon API Test	END	1720738198078
USER	Pokemon API Test	START	1720738198078
USER	Pokemon API Test	START	1720738198078
USER	Pokemon API Test	START	1720738198079
REQUEST		Get Pikachu	1720738198026	1720738198086	OK	 
USER	Pokemon API Test	END	1720738198091
USER	Pokemon API Test	START	1720738198092
REQUEST		Get Pikachu	1720738198025	1720738198082	OK	 
USER	Pokemon API Test	END	1720738198093
REQUEST		Get Pikachu	1720738198021	1720738198088	OK	 
USER	Pokemon API Test	START	1720738198094
USER	Pokemon API Test	END	1720738198098
USER	Pokemon API Test	START	1720738198098
REQUEST		Get Pikachu	1720738198044	1720738198102	OK	 
USER	Pokemon API Test	END	1720738198106
USER	Pokemon API Test	START	1720738198106
REQUEST		Get Pikachu	1720738198079	1720738198123	OK	 
USER	Pokemon API Test	END	1720738198124
USER	Pokemon API Test	START	1720738198124
REQUEST		Get Pikachu	1720738198077	1720738198132	OK	 
USER	Pokemon API Test	END	1720738198133
REQUEST		Get Pikachu	1720738198078	1720738198128	OK	 
USER	Pokemon API Test	END	1720738198134
USER	Pokemon API Test	START	1720738198134
USER	Pokemon API Test	START	1720738198134
REQUEST		Get Pikachu	1720738198078	1720738198138	OK	 
USER	Pokemon API Test	END	1720738198142
USER	Pokemon API Test	START	1720738198142
REQUEST		Get Pikachu	1720738198092	1720738198141	OK	 
USER	Pokemon API Test	END	1720738198145
USER	Pokemon API Test	START	1720738198146
REQUEST		Get Pikachu	1720738198076	1720738198143	OK	 
USER	Pokemon API Test	END	1720738198148
USER	Pokemon API Test	START	1720738198148
REQUEST		Get Pikachu	1720738198094	1720738198149	OK	 
USER	Pokemon API Test	END	1720738198160
REQUEST		Get Pikachu	1720738198106	1720738198157	OK	 
REQUEST		Get Pikachu	1720738198079	1720738198143	OK	 
USER	Pokemon API Test	END	1720738198161
USER	Pokemon API Test	END	1720738198161
USER	Pokemon API Test	START	1720738198162
REQUEST		Get Pikachu	1720738198124	1720738198162	OK	 
USER	Pokemon API Test	END	1720738198163
USER	Pokemon API Test	START	1720738198163
USER	Pokemon API Test	START	1720738198163
REQUEST		Get Pikachu	1720738198098	1720738198159	OK	 
USER	Pokemon API Test	END	1720738198165
USER	Pokemon API Test	START	1720738198166
USER	Pokemon API Test	START	1720738198166
REQUEST		Get Pikachu	1720738198148	1720738198185	OK	 
REQUEST		Get Pikachu	1720738198134	1720738198183	OK	 
USER	Pokemon API Test	END	1720738198187
USER	Pokemon API Test	START	1720738198187
USER	Pokemon API Test	END	1720738198187
USER	Pokemon API Test	START	1720738198188
REQUEST		Get Pikachu	1720738198135	1720738198192	OK	 
USER	Pokemon API Test	END	1720738198197
USER	Pokemon API Test	START	1720738198197
REQUEST		Get Pikachu	1720738198166	1720738198198	OK	 
USER	Pokemon API Test	END	1720738198199
USER	Pokemon API Test	START	1720738198199
REQUEST		Get Pikachu	1720738198146	1720738198198	OK	 
USER	Pokemon API Test	END	1720738198202
USER	Pokemon API Test	START	1720738198202
REQUEST		Get Pikachu	1720738198142	1720738198205	OK	 
USER	Pokemon API Test	END	1720738198210
USER	Pokemon API Test	START	1720738198214
REQUEST		Get Pikachu	1720738198163	1720738198216	OK	 
REQUEST		Get Pikachu	1720738198162	1720738198218	OK	 
USER	Pokemon API Test	END	1720738198221
USER	Pokemon API Test	START	1720738198226
USER	Pokemon API Test	END	1720738198228
USER	Pokemon API Test	START	1720738198229
REQUEST		Get Pikachu	1720738198163	1720738198229	OK	 
USER	Pokemon API Test	END	1720738198232
USER	Pokemon API Test	START	1720738198233
REQUEST		Get Pikachu	1720738198187	1720738198239	OK	 
USER	Pokemon API Test	END	1720738198243
USER	Pokemon API Test	START	1720738198243
REQUEST		Get Pikachu	1720738198203	1720738198248	OK	 
USER	Pokemon API Test	END	1720738198250
USER	Pokemon API Test	START	1720738198250
REQUEST		Get Pikachu	1720738198199	1720738198249	OK	 
USER	Pokemon API Test	END	1720738198255
USER	Pokemon API Test	START	1720738198255
REQUEST		Get Pikachu	1720738198197	1720738198256	OK	 
USER	Pokemon API Test	END	1720738198260
USER	Pokemon API Test	START	1720738198260
REQUEST		Get Pikachu	1720738198188	1720738198245	OK	 
USER	Pokemon API Test	END	1720738198262
USER	Pokemon API Test	START	1720738198262
REQUEST		Get Pikachu	1720738198166	1720738198251	OK	 
USER	Pokemon API Test	END	1720738198264
USER	Pokemon API Test	START	1720738198264
REQUEST		Get Pikachu	1720738198226	1720738198275	OK	 
REQUEST		Get Pikachu	1720738198215	1720738198280	OK	 
USER	Pokemon API Test	END	1720738198284
USER	Pokemon API Test	START	1720738198285
USER	Pokemon API Test	END	1720738198286
REQUEST		Get Pikachu	1720738198233	1720738198283	OK	 
USER	Pokemon API Test	END	1720738198287
USER	Pokemon API Test	START	1720738198287
USER	Pokemon API Test	START	1720738198287
REQUEST		Get Pikachu	1720738198244	1720738198291	OK	 
USER	Pokemon API Test	END	1720738198293
USER	Pokemon API Test	START	1720738198293
REQUEST		Get Pikachu	1720738198229	1720738198296	OK	 
USER	Pokemon API Test	END	1720738198301
USER	Pokemon API Test	START	1720738198301
REQUEST		Get Pikachu	1720738198250	1720738198299	OK	 
USER	Pokemon API Test	END	1720738198302
USER	Pokemon API Test	START	1720738198302
REQUEST		Get Pikachu	1720738198263	1720738198311	OK	 
REQUEST		Get Pikachu	1720738198264	1720738198314	OK	 
USER	Pokemon API Test	END	1720738198315
USER	Pokemon API Test	END	1720738198315
USER	Pokemon API Test	START	1720738198315
USER	Pokemon API Test	START	1720738198315
REQUEST		Get Pikachu	1720738198261	1720738198312	OK	 
REQUEST		Get Pikachu	1720738198263	1720738198308	OK	 
USER	Pokemon API Test	END	1720738198320
USER	Pokemon API Test	END	1720738198320
USER	Pokemon API Test	START	1720738198320
USER	Pokemon API Test	START	1720738198320
REQUEST		Get Pikachu	1720738198301	1720738198338	OK	 
USER	Pokemon API Test	END	1720738198340
REQUEST		Get Pikachu	1720738198288	1720738198336	OK	 
USER	Pokemon API Test	END	1720738198343
USER	Pokemon API Test	START	1720738198343
REQUEST		Get Pikachu	1720738198288	1720738198342	OK	 
USER	Pokemon API Test	END	1720738198356
USER	Pokemon API Test	START	1720738198356
REQUEST		Get Pikachu	1720738198320	1720738198357	OK	 
REQUEST		Get Pikachu	1720738198293	1720738198354	OK	 
USER	Pokemon API Test	END	1720738198359
USER	Pokemon API Test	END	1720738198359
USER	Pokemon API Test	START	1720738198360
REQUEST		Get Pikachu	1720738198285	1720738198345	OK	 
USER	Pokemon API Test	END	1720738198362
USER	Pokemon API Test	START	1720738198362
REQUEST		Get Pikachu	1720738198303	1720738198361	OK	 
USER	Pokemon API Test	END	1720738198364
USER	Pokemon API Test	START	1720738198364
USER	Pokemon API Test	START	1720738198365
USER	Pokemon API Test	START	1720738198369
REQUEST		Get Pikachu	1720738198316	1720738198365	OK	 
USER	Pokemon API Test	END	1720738198370
USER	Pokemon API Test	START	1720738198371
REQUEST		Get Pikachu	1720738198320	1720738198377	OK	 
USER	Pokemon API Test	END	1720738198381
USER	Pokemon API Test	START	1720738198381
REQUEST		Get Pikachu	1720738198316	1720738198380	OK	 
USER	Pokemon API Test	END	1720738198384
USER	Pokemon API Test	START	1720738198384
REQUEST		Get Pikachu	1720738198365	1720738198397	OK	 
USER	Pokemon API Test	END	1720738198398
USER	Pokemon API Test	START	1720738198398
REQUEST		Get Pikachu	1720738198344	1720738198404	OK	 
USER	Pokemon API Test	END	1720738198408
USER	Pokemon API Test	START	1720738198409
REQUEST		Get Pikachu	1720738198360	1720738198408	OK	 
USER	Pokemon API Test	END	1720738198413
USER	Pokemon API Test	START	1720738198413
REQUEST		Get Pikachu	1720738198356	1720738198413	OK	 
USER	Pokemon API Test	END	1720738198418
USER	Pokemon API Test	START	1720738198418
REQUEST		Get Pikachu	1720738198369	1720738198424	OK	 
REQUEST		Get Pikachu	1720738198384	1720738198430	OK	 
USER	Pokemon API Test	END	1720738198431
REQUEST		Get Pikachu	1720738198365	1720738198424	OK	 
USER	Pokemon API Test	END	1720738198433
USER	Pokemon API Test	END	1720738198433
USER	Pokemon API Test	START	1720738198433
REQUEST		Get Pikachu	1720738198371	1720738198428	OK	 
USER	Pokemon API Test	END	1720738198435
USER	Pokemon API Test	START	1720738198435
USER	Pokemon API Test	START	1720738198435
USER	Pokemon API Test	START	1720738198436
REQUEST		Get Pikachu	1720738198362	1720738198440	OK	 
USER	Pokemon API Test	END	1720738198443
USER	Pokemon API Test	START	1720738198443
REQUEST		Get Pikachu	1720738198381	1720738198443	OK	 
USER	Pokemon API Test	END	1720738198446
USER	Pokemon API Test	START	1720738198447
REQUEST		Get Pikachu	1720738198399	1720738198451	OK	 
USER	Pokemon API Test	END	1720738198454
USER	Pokemon API Test	START	1720738198455
REQUEST		Get Pikachu	1720738198409	1720738198458	OK	 
USER	Pokemon API Test	END	1720738198462
USER	Pokemon API Test	START	1720738198462
REQUEST		Get Pikachu	1720738198413	1720738198471	OK	 
USER	Pokemon API Test	END	1720738198480
REQUEST		Get Pikachu	1720738198447	1720738198479	OK	 
REQUEST		Get Pikachu	1720738198418	1720738198476	OK	 
USER	Pokemon API Test	END	1720738198480
USER	Pokemon API Test	END	1720738198480
USER	Pokemon API Test	START	1720738198480
USER	Pokemon API Test	START	1720738198480
USER	Pokemon API Test	START	1720738198481
REQUEST		Get Pikachu	1720738198433	1720738198486	OK	 
USER	Pokemon API Test	END	1720738198487
USER	Pokemon API Test	START	1720738198487
REQUEST		Get Pikachu	1720738198436	1720738198485	OK	 
USER	Pokemon API Test	END	1720738198489
USER	Pokemon API Test	START	1720738198489
REQUEST		Get Pikachu	1720738198444	1720738198490	OK	 
USER	Pokemon API Test	END	1720738198493
USER	Pokemon API Test	START	1720738198494
REQUEST		Get Pikachu	1720738198435	1720738198494	OK	 
USER	Pokemon API Test	END	1720738198498
USER	Pokemon API Test	START	1720738198498
REQUEST		Get Pikachu	1720738198455	1720738198501	OK	 
USER	Pokemon API Test	END	1720738198505
USER	Pokemon API Test	START	1720738198505
REQUEST		Get Pikachu	1720738198481	1720738198515	OK	 
USER	Pokemon API Test	END	1720738198516
USER	Pokemon API Test	START	1720738198516
REQUEST		Get Pikachu	1720738198436	1720738198510	OK	 
USER	Pokemon API Test	END	1720738198518
USER	Pokemon API Test	START	1720738198518
REQUEST		Get Pikachu	1720738198480	1720738198527	OK	 
USER	Pokemon API Test	END	1720738198532
USER	Pokemon API Test	START	1720738198532
REQUEST		Get Pikachu	1720738198488	1720738198529	OK	 
REQUEST		Get Pikachu	1720738198462	1720738198529	OK	 
USER	Pokemon API Test	END	1720738198535
USER	Pokemon API Test	END	1720738198535
USER	Pokemon API Test	START	1720738198535
USER	Pokemon API Test	START	1720738198535
REQUEST		Get Pikachu	1720738198506	1720738198547	OK	 
REQUEST		Get Pikachu	1720738198494	1720738198543	OK	 
USER	Pokemon API Test	END	1720738198548
USER	Pokemon API Test	END	1720738198548
USER	Pokemon API Test	START	1720738198548
REQUEST		Get Pikachu	1720738198489	1720738198543	OK	 
REQUEST		Get Pikachu	1720738198499	1720738198545	OK	 
USER	Pokemon API Test	END	1720738198549
USER	Pokemon API Test	START	1720738198549
REQUEST		Get Pikachu	1720738198480	1720738198551	OK	 
USER	Pokemon API Test	END	1720738198554
USER	Pokemon API Test	START	1720738198554
USER	Pokemon API Test	START	1720738198555
USER	Pokemon API Test	END	1720738198555
USER	Pokemon API Test	START	1720738198556
REQUEST		Get Pikachu	1720738198517	1720738198562	OK	 
USER	Pokemon API Test	END	1720738198566
USER	Pokemon API Test	START	1720738198567
REQUEST		Get Pikachu	1720738198518	1720738198571	OK	 
USER	Pokemon API Test	END	1720738198575
USER	Pokemon API Test	START	1720738198575
REQUEST		Get Pikachu	1720738198536	1720738198578	OK	 
USER	Pokemon API Test	END	1720738198579
USER	Pokemon API Test	START	1720738198579
REQUEST		Get Pikachu	1720738198535	1720738198590	OK	 
USER	Pokemon API Test	END	1720738198598
REQUEST		Get Pikachu	1720738198556	1720738198598	OK	 
USER	Pokemon API Test	START	1720738198599
USER	Pokemon API Test	END	1720738198599
USER	Pokemon API Test	START	1720738198599
REQUEST		Get Pikachu	1720738198533	1720738198594	OK	 
USER	Pokemon API Test	END	1720738198600
USER	Pokemon API Test	START	1720738198600
REQUEST		Get Pikachu	1720738198555	1720738198603	OK	 
USER	Pokemon API Test	END	1720738198607
REQUEST		Get Pikachu	1720738198549	1720738198605	OK	 
REQUEST		Get Pikachu	1720738198548	1720738198601	OK	 
USER	Pokemon API Test	END	1720738198610
REQUEST		Get Pikachu	1720738198555	1720738198607	OK	 
USER	Pokemon API Test	START	1720738198610
USER	Pokemon API Test	END	1720738198611
USER	Pokemon API Test	START	1720738198611
USER	Pokemon API Test	END	1720738198611
USER	Pokemon API Test	START	1720738198613
USER	Pokemon API Test	START	1720738198613
REQUEST		Get Pikachu	1720738198567	1720738198624	OK	 
USER	Pokemon API Test	END	1720738198632
USER	Pokemon API Test	START	1720738198633
REQUEST		Get Pikachu	1720738198576	1720738198628	OK	 
USER	Pokemon API Test	END	1720738198636
USER	Pokemon API Test	START	1720738198641
REQUEST		Get Pikachu	1720738198599	1720738198640	OK	 
USER	Pokemon API Test	END	1720738198642
USER	Pokemon API Test	START	1720738198642
REQUEST		Get Pikachu	1720738198580	1720738198642	OK	 
REQUEST		Get Pikachu	1720738198613	1720738198651	OK	 
USER	Pokemon API Test	END	1720738198652
REQUEST		Get Pikachu	1720738198601	1720738198654	OK	 
USER	Pokemon API Test	END	1720738198658
USER	Pokemon API Test	START	1720738198658
USER	Pokemon API Test	START	1720738198658
USER	Pokemon API Test	END	1720738198659
USER	Pokemon API Test	START	1720738198659
REQUEST		Get Pikachu	1720738198599	1720738198660	OK	 
USER	Pokemon API Test	END	1720738198664
REQUEST		Get Pikachu	1720738198611	1720738198662	OK	 
USER	Pokemon API Test	END	1720738198667
USER	Pokemon API Test	START	1720738198667
REQUEST		Get Pikachu	1720738198613	1720738198667	OK	 
USER	Pokemon API Test	END	1720738198671
USER	Pokemon API Test	START	1720738198671
REQUEST		Get Pikachu	1720738198611	1720738198667	OK	 
USER	Pokemon API Test	END	1720738198672
USER	Pokemon API Test	START	1720738198672
USER	Pokemon API Test	START	1720738198673
REQUEST		Get Pikachu	1720738198658	1720738198697	OK	 
USER	Pokemon API Test	END	1720738198698
REQUEST		Get Pikachu	1720738198648	1720738198697	OK	 
USER	Pokemon API Test	END	1720738198701
USER	Pokemon API Test	START	1720738198701
USER	Pokemon API Test	START	1720738198701
REQUEST		Get Pikachu	1720738198633	1720738198701	OK	 
USER	Pokemon API Test	END	1720738198705
USER	Pokemon API Test	START	1720738198705
REQUEST		Get Pikachu	1720738198673	1720738198707	OK	 
USER	Pokemon API Test	END	1720738198710
USER	Pokemon API Test	START	1720738198710
REQUEST		Get Pikachu	1720738198659	1720738198712	OK	 
USER	Pokemon API Test	END	1720738198716
USER	Pokemon API Test	START	1720738198716
REQUEST		Get Pikachu	1720738198648	1720738198710	OK	 
USER	Pokemon API Test	END	1720738198718
USER	Pokemon API Test	START	1720738198718
REQUEST		Get Pikachu	1720738198671	1720738198724	OK	 
REQUEST		Get Pikachu	1720738198659	1720738198733	OK	 
REQUEST		Get Pikachu	1720738198672	1720738198738	OK	 
REQUEST		Get Pikachu	1720738198671	1720738198743	OK	 
USER	Pokemon API Test	END	1720738198760
USER	Pokemon API Test	END	1720738198763
USER	Pokemon API Test	START	1720738198763
REQUEST		Get Pikachu	1720738198702	1720738198762	OK	 
USER	Pokemon API Test	START	1720738198771
USER	Pokemon API Test	END	1720738198771
USER	Pokemon API Test	END	1720738198771
USER	Pokemon API Test	END	1720738198773
USER	Pokemon API Test	START	1720738198773
USER	Pokemon API Test	START	1720738198774
USER	Pokemon API Test	START	1720738198775
REQUEST		Get Pikachu	1720738198710	1720738198783	OK	 
REQUEST		Get Pikachu	1720738198705	1720738198783	OK	 
USER	Pokemon API Test	END	1720738198787
USER	Pokemon API Test	END	1720738198787
USER	Pokemon API Test	START	1720738198787
USER	Pokemon API Test	START	1720738198787
REQUEST		Get Pikachu	1720738198701	1720738198793	OK	 
USER	Pokemon API Test	END	1720738198798
USER	Pokemon API Test	START	1720738198798
REQUEST		Get Pikachu	1720738198718	1720738198804	OK	 
REQUEST		Get Pikachu	1720738198717	1720738198807	OK	 
USER	Pokemon API Test	END	1720738198808
USER	Pokemon API Test	START	1720738198810
USER	Pokemon API Test	END	1720738198810
USER	Pokemon API Test	START	1720738198810
REQUEST		Get Pikachu	1720738198774	1720738198817	OK	 
USER	Pokemon API Test	END	1720738198825
USER	Pokemon API Test	START	1720738198825
REQUEST		Get Pikachu	1720738198771	1720738198822	OK	 
USER	Pokemon API Test	END	1720738198838
USER	Pokemon API Test	START	1720738198838
REQUEST		Get Pikachu	1720738198773	1720738198848	OK	 
REQUEST		Get Pikachu	1720738198776	1720738198855	OK	 
REQUEST		Get Pikachu	1720738198773	1720738198872	OK	 
REQUEST		Get Pikachu	1720738198798	1720738198879	OK	 
REQUEST		Get Pikachu	1720738198799	1720738198885	OK	 
USER	Pokemon API Test	END	1720738198891
USER	Pokemon API Test	END	1720738198891
USER	Pokemon API Test	START	1720738198892
USER	Pokemon API Test	END	1720738198892
REQUEST		Get Pikachu	1720738198798	1720738198890	OK	 
REQUEST		Get Pikachu	1720738198810	1720738198941	OK	 
USER	Pokemon API Test	START	1720738198942
USER	Pokemon API Test	END	1720738198943
USER	Pokemon API Test	END	1720738198943
USER	Pokemon API Test	END	1720738198943
USER	Pokemon API Test	END	1720738198943
USER	Pokemon API Test	START	1720738198943
USER	Pokemon API Test	START	1720738198944
USER	Pokemon API Test	START	1720738198944
USER	Pokemon API Test	START	1720738198945
USER	Pokemon API Test	START	1720738198945
REQUEST		Get Pikachu	1720738198810	1720738198953	OK	 
USER	Pokemon API Test	END	1720738198958
USER	Pokemon API Test	START	1720738198958
REQUEST		Get Pikachu	1720738198834	1720738198956	OK	 
USER	Pokemon API Test	END	1720738198960
USER	Pokemon API Test	START	1720738198960
REQUEST		Get Pikachu	1720738198943	1720738198974	OK	 
USER	Pokemon API Test	END	1720738198977
USER	Pokemon API Test	START	1720738198977
REQUEST		Get Pikachu	1720738198846	1720738198976	OK	 
REQUEST		Get Pikachu	1720738198945	1720738198981	OK	 
USER	Pokemon API Test	END	1720738198984
USER	Pokemon API Test	START	1720738198984
USER	Pokemon API Test	END	1720738198985
USER	Pokemon API Test	START	1720738198985
REQUEST		Get Pikachu	1720738198892	1720738198993	OK	 
USER	Pokemon API Test	END	1720738198998
USER	Pokemon API Test	START	1720738198998
REQUEST		Get Pikachu	1720738198943	1720738198995	OK	 
USER	Pokemon API Test	END	1720738199002
REQUEST		Get Pikachu	1720738198945	1720738198999	OK	 
